,@timestamp,Room_in,Portal_in,num_victims,victim_0_id,victim_1_id,victim_2_id,victim_0_color,victim_1_color,victim_2_color,victim_0_in_FOV,victim_1_in_FOV,victim_2_in_FOV,victim_0_in_triage_pos,victim_1_in_triage_pos,victim_2_in_triage_pos,victim_in_crosshair_id,victim_in_cross_hair_color,event_triage_victim_id,triage_in_progress,triage_result,sensor_state,player_ID
461,2020-06-22T17:12:02.485Z,CH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
462,2020-06-22T17:12:02.996Z,CH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
463,2020-06-22T17:12:03.406Z,CH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
464,2020-06-22T17:12:03.917Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
465,2020-06-22T17:12:04.427Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
466,2020-06-22T17:12:04.938Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
467,2020-06-22T17:12:05.448Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
468,2020-06-22T17:12:05.959Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
469,2020-06-22T17:12:06.470Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
470,2020-06-22T17:12:06.985Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
471,2020-06-22T17:12:07.497Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
472,2020-06-22T17:12:07.905Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
473,2020-06-22T17:12:08.416Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
474,2020-06-22T17:12:08.926Z,215,None,2,19,20,None,Green,Gold,None,True,True,False,True,False,False,19,Green,None,False,None,None,ASU_MC
475,2020-06-22T17:12:09.435Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,False,False,None,None,None,False,None,None,ASU_MC
476,2020-06-22T17:12:09.945Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
477,2020-06-22T17:12:10.456Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
478,2020-06-22T17:12:10.966Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
479,2020-06-22T17:12:11.477Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
480,2020-06-22T17:12:11.989Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
481,2020-06-22T17:12:12.499Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
482,2020-06-22T17:12:12.907Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
483,2020-06-22T17:12:13.418Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
484,2020-06-22T17:12:13.928Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
485,2020-06-22T17:12:14.439Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
486,2020-06-22T17:12:14.949Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
487,2020-06-22T17:12:15.460Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
488,2020-06-22T17:12:15.970Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
489,2020-06-22T17:12:16.480Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
490,2020-06-22T17:12:16.990Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
491,2020-06-22T17:12:17.398Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
492,2020-06-22T17:12:17.908Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
493,2020-06-22T17:12:18.419Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
494,2020-06-22T17:12:18.929Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
495,2020-06-22T17:12:19.439Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
496,2020-06-22T17:12:19.949Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
497,2020-06-22T17:12:20.459Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
498,2020-06-22T17:12:20.969Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
499,2020-06-22T17:12:21.478Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
500,2020-06-22T17:12:21.988Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
501,2020-06-22T17:12:22.499Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
502,2020-06-22T17:12:22.907Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
503,2020-06-22T17:12:23.418Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
504,2020-06-22T17:12:23.929Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
505,2020-06-22T17:12:24.439Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
506,2020-06-22T17:12:24.950Z,215,None,2,19,20,None,Green,Gold,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
507,2020-06-22T17:12:25.460Z,215,None,2,19,20,None,Green,White,None,False,True,False,False,True,False,20,Gold,20,True,SUCCESSFUL,None,ASU_MC
508,2020-06-22T17:12:25.970Z,215,None,2,19,20,None,Green,White,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
509,2020-06-22T17:12:26.480Z,215,None,2,19,20,None,Green,White,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
510,2020-06-22T17:12:26.991Z,215,None,2,19,20,None,Green,White,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
511,2020-06-22T17:12:27.400Z,215,None,2,19,20,None,Green,White,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
512,2020-06-22T17:12:27.910Z,215,None,2,19,20,None,Green,White,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
513,2020-06-22T17:12:28.421Z,215,11,2,19,20,None,Green,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
514,2020-06-22T17:12:28.932Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
515,2020-06-22T17:12:29.442Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
516,2020-06-22T17:12:29.953Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
517,2020-06-22T17:12:30.464Z,210,None,2,12,13,None,Green,Green,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
518,2020-06-22T17:12:30.976Z,210,None,2,12,13,None,Green,Green,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
519,2020-06-22T17:12:31.487Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
520,2020-06-22T17:12:31.997Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
521,2020-06-22T17:12:32.404Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
522,2020-06-22T17:12:32.914Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
523,2020-06-22T17:12:33.424Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
524,2020-06-22T17:12:33.937Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
525,2020-06-22T17:12:34.450Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
526,2020-06-22T17:12:34.960Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
527,2020-06-22T17:12:35.470Z,208E,7,1,14,None,None,Gold,None,None,True,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
528,2020-06-22T17:12:35.981Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,None,False,None,None,ASU_MC
529,2020-06-22T17:12:36.491Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
530,2020-06-22T17:12:36.899Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
531,2020-06-22T17:12:37.410Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
532,2020-06-22T17:12:37.921Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
533,2020-06-22T17:12:38.432Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
534,2020-06-22T17:12:38.944Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
535,2020-06-22T17:12:39.454Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
536,2020-06-22T17:12:39.965Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
537,2020-06-22T17:12:40.476Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
538,2020-06-22T17:12:40.986Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
539,2020-06-22T17:12:41.497Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
540,2020-06-22T17:12:41.907Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
541,2020-06-22T17:12:42.418Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
542,2020-06-22T17:12:42.929Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
543,2020-06-22T17:12:43.441Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
544,2020-06-22T17:12:43.952Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
545,2020-06-22T17:12:44.463Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
546,2020-06-22T17:12:44.975Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
547,2020-06-22T17:12:45.486Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
548,2020-06-22T17:12:45.998Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
549,2020-06-22T17:12:46.421Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
550,2020-06-22T17:12:46.934Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
551,2020-06-22T17:12:47.447Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
552,2020-06-22T17:12:47.972Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
553,2020-06-22T17:12:48.488Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
554,2020-06-22T17:12:48.999Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
555,2020-06-22T17:12:49.410Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
556,2020-06-22T17:12:49.921Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
557,2020-06-22T17:12:50.432Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
558,2020-06-22T17:12:50.535Z,208E,None,1,14,None,None,Gold,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
559,2020-06-22T17:12:51.456Z,208E,None,1,14,None,None,White,None,None,True,False,False,True,False,False,14,Gold,14,True,SUCCESSFUL,None,ASU_MC
560,2020-06-22T17:12:51.969Z,208E,None,1,14,None,None,White,None,None,True,False,False,True,False,False,14,Gold,None,False,None,None,ASU_MC
561,2020-06-22T17:12:52.481Z,208E,None,1,14,None,None,White,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
562,2020-06-22T17:12:52.991Z,208E,None,1,14,None,None,White,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
563,2020-06-22T17:12:53.401Z,208E,None,1,14,None,None,White,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
564,2020-06-22T17:12:53.912Z,208E,None,1,14,None,None,White,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
565,2020-06-22T17:12:54.422Z,208E,None,1,14,None,None,White,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
566,2020-06-22T17:12:54.934Z,208E,None,1,14,None,None,White,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
567,2020-06-22T17:12:55.446Z,208E,None,1,14,None,None,White,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
568,2020-06-22T17:12:55.959Z,208E,None,1,14,None,None,White,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
569,2020-06-22T17:12:56.470Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,15,True,UNSUCCESSFUL,None,ASU_MC
570,2020-06-22T17:12:56.980Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,15,True,UNSUCCESSFUL,None,ASU_MC
571,2020-06-22T17:12:57.491Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,15,True,UNSUCCESSFUL,None,ASU_MC
572,2020-06-22T17:12:57.899Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,15,True,UNSUCCESSFUL,None,ASU_MC
573,2020-06-22T17:12:58.410Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,15,True,UNSUCCESSFUL,None,ASU_MC
574,2020-06-22T17:12:58.921Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,15,True,UNSUCCESSFUL,None,ASU_MC
575,2020-06-22T17:12:59.431Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,15,True,UNSUCCESSFUL,None,ASU_MC
576,2020-06-22T17:12:59.944Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,15,True,UNSUCCESSFUL,None,ASU_MC
577,2020-06-22T17:13:00.454Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,15,True,UNSUCCESSFUL,None,ASU_MC
578,2020-06-22T17:13:00.965Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
579,2020-06-22T17:13:01.474Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
580,2020-06-22T17:13:01.984Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
581,2020-06-22T17:13:02.494Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
582,2020-06-22T17:13:02.902Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
583,2020-06-22T17:13:03.413Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
584,2020-06-22T17:13:03.923Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
585,2020-06-22T17:13:04.434Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
586,2020-06-22T17:13:04.945Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
587,2020-06-22T17:13:05.455Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
588,2020-06-22T17:13:05.965Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
589,2020-06-22T17:13:06.476Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
590,2020-06-22T17:13:06.986Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
591,2020-06-22T17:13:07.499Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
592,2020-06-22T17:13:07.908Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
593,2020-06-22T17:13:08.418Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
594,2020-06-22T17:13:08.929Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
595,2020-06-22T17:13:09.439Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
596,2020-06-22T17:13:09.949Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
597,2020-06-22T17:13:10.459Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
598,2020-06-22T17:13:10.970Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
599,2020-06-22T17:13:11.480Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
600,2020-06-22T17:13:11.990Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
601,2020-06-22T17:13:12.398Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
602,2020-06-22T17:13:12.908Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
603,2020-06-22T17:13:13.419Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
604,2020-06-22T17:13:13.930Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
605,2020-06-22T17:13:14.440Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
606,2020-06-22T17:13:14.950Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
607,2020-06-22T17:13:15.462Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
608,2020-06-22T17:13:15.666Z,208W,None,1,15,None,None,Gold,None,None,True,False,False,True,False,False,15,Gold,None,False,None,None,ASU_MC
609,2020-06-22T17:13:16.481Z,208W,None,1,15,None,None,White,None,None,True,False,False,True,False,False,15,Gold,15,False,None,None,ASU_MC
610,2020-06-22T17:13:16.990Z,208W,None,1,15,None,None,White,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
611,2020-06-22T17:13:17.398Z,208W,None,1,15,None,None,White,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
612,2020-06-22T17:13:17.908Z,208Wd,6,1,15,None,None,White,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
613,2020-06-22T17:13:18.418Z,CH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
614,2020-06-22T17:13:18.928Z,CH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
615,2020-06-22T17:13:19.439Z,CH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
616,2020-06-22T17:13:19.954Z,CH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
617,2020-06-22T17:13:20.464Z,CH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
618,2020-06-22T17:13:20.668Z,XHC,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
619,2020-06-22T17:13:21.485Z,BH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
620,2020-06-22T17:13:21.995Z,BH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
621,2020-06-22T17:13:22.405Z,BH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
622,2020-06-22T17:13:22.915Z,MR,None,1,3,None,None,Green,None,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
623,2020-06-22T17:13:23.425Z,BH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
624,2020-06-22T17:13:23.936Z,BH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
625,2020-06-22T17:13:24.446Z,BH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
626,2020-06-22T17:13:24.956Z,BH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
627,2020-06-22T17:13:25.466Z,BH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
628,2020-06-22T17:13:25.670Z,BH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
629,2020-06-22T17:13:26.487Z,BH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
630,2020-06-22T17:13:26.998Z,BH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
631,2020-06-22T17:13:27.412Z,BH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
632,2020-06-22T17:13:27.939Z,XHC,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
633,2020-06-22T17:13:28.453Z,XHL1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
634,2020-06-22T17:13:28.968Z,XHL1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
635,2020-06-22T17:13:29.484Z,RJ,1,1,5,None,None,Gold,None,None,True,False,False,True,False,False,5,Gold,None,False,None,Event:Beep,ASU_MC
636,2020-06-22T17:13:29.996Z,RJ,None,1,5,None,None,Gold,None,None,True,False,False,True,False,False,5,Gold,None,False,None,None,ASU_MC
637,2020-06-22T17:13:30.408Z,RJ,None,1,5,None,None,Gold,None,None,True,False,False,True,False,False,5,Gold,None,False,None,None,ASU_MC
638,2020-06-22T17:13:30.923Z,RJ,1,1,5,None,None,Gold,None,None,True,False,False,True,False,False,5,Gold,None,False,None,Event:Beep,ASU_MC
639,2020-06-22T17:13:31.437Z,RJ,None,1,5,None,None,Gold,None,None,True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL,None,ASU_MC
640,2020-06-22T17:13:31.951Z,RJ,None,1,5,None,None,Gold,None,None,True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL,None,ASU_MC
641,2020-06-22T17:13:32.464Z,RJ,None,1,5,None,None,Gold,None,None,True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL,None,ASU_MC
642,2020-06-22T17:13:32.975Z,RJ,None,1,5,None,None,Gold,None,None,True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL,None,ASU_MC
